date,rating,content,cleaned_review,day_of_week,tf_idf_mean_score,lexicon_score,lexicon_sentiment,matched_word_count
2026-03-18,3.0,"배우들의 열연과 한국인 누구나 좋아할 소재, 이것만으로도 한번 이상 볼만하지만 가장 아쉬운건 밤티호랑이가 아니라 낡았다 싶게 느껴지는 대사가 불쑥 튀어나왔던 몇몇 장면이었다",배우 열연 한국인 누구 좋아하 소재 이것 번 이상 보 만 가장 아쉽 밤티호랑이 아니 낡 싶 느끼 지 대사 불쑥 튀어나오 몇몇 장면,Wednesday,0.1403172154023356,0.0,중립,0
2026-03-18,5.0,너무 너무 슬픈데 재미있다 다들 연기 작두 타심,슬프 재미있 다 연기 작두 타,Wednesday,0.1,0.0,중립,0
2026-03-18,5.0,"호랑이를 흐린 눈으로 보게 되게 되고 연기로 끝까지 멱살 잡고 가는,
비슷한 역할은 많이 해서 똑같을 것 같다는 예상을 부순, 진짜 유해진 배우를 다시 보게 만드는 작품",호랑이 흐리 눈 보 되 되 연기 끝 멱살 잡 비슷 역할 많이 하 똑같 같 예상 부수 유해진 배우 다시 보 만들 작품,Wednesday,0.1723711709775386,0.0,중립,0
2026-03-18,5.0,"<왕과 사는 남자>에서 유해진 배우님은 대단한 연기를  보여 주셔서 큰 감동 받았습니다.

100%라는 '만족'이라 감히 표현해도 되나...👍👍👍

유머러스한 캐릭터가 아니여도 배우 유해진님만의 장기를 시대극에 맞춰 조금씩 보여 준 점은,관람하는 동안  [믿•보•배] 란 말이 적절한 표현 일까요...? 🤔 
전혀 부담감 없이 편한 했어요.
그러나 이 안타깝고 슬픈 우리나라 (조선시대 때) 역사적 사실속 왕(이홍위)과 천민들 중 촌장인(엄흥도) 사이에서,신분차이 중요성은 크게 묘사 되지 않은 채 인간과 인간으로서 '죽음'과 강요된 왕의 '억울한 죽음을 감행'하는 촌장.
즉,제목 <왕과 사는 남자>가 뜻하는 바 대로 유배지에서 함께 도움과 인간성을 주고 받으며 살았던 두 인간(?) 사이의 짧은 경험은... 너무나 😢 너무나도 🥹 슬펐던 이야기 였네요.

😭 😭 😭 😭 😭 

마지막 장면,
촌장 엄흥도(유해진 배우役)의 비통한 심정을 표현한 표정과 처참한 듯한 눈물 연기는 울고 싶어질 정도로 매우 슬픈 최고의 연기 였습니다.

유명 영화관에서 확인한 2026년 천만명 관객들을 동원한 진짜 감동 최고의 한국영화,

<왕과 사는 남자>

소문대로 훌륭한 연기자들과 장항준 감독님,스크린의 영상등 후회 하나 없이 영화를 대만족하며 관람한 작품이라고 감히 평 하겠습니다.",왕 사 남자 유해진 배우 대단 연기 보이 주 크 감동 받 만족 감히 표현 되 유머러스 캐릭터 아니 배우 유해진 장기 시대극 맞추 조금 보이 주 점 관람 동안 믿 보 배 말 적절 표현 전혀 부담감 없이 편하 그러나 안타깝 슬프 우리 나라 조선 시대 때 역사 사실 속 왕 이홍위 천민 중 촌장 엄흥도 사이 신분 차이 중요 크 묘사 않 채 인간 인간 죽음 강요 왕 억울 죽음 감행 촌장 즉 제목 왕 사 남자 뜻 바 유배지 함께 도움 인간 주 받 살 두 인간 사이 짧 경험 너무나 너무나 슬프 이야기 마지막 장면 촌장 엄흥 유해진 배우 비통 심정 표현 표정 처참 듯 눈물 연기 울 싶 지 정도 매우 슬프 최고 연기 유명 영화관 확인 년 천만 명 관객 동원 감동 최고 한국 영화 왕 사 남자 소문 훌륭 연기자 장항준 감독 스크린 영상 후회 하나 없이 영화 대 만족 관람 작품 감히 평 하,Wednesday,0.227535924480947,9.0,긍정,12
2026-03-18,5.0,전 세대가 같이 보고 웃고 웃을 수 있는 영화. 보고나서 역사도 찾아보고 할말이 많아지는 영화였습니다. 배우들 연기 너무 좋다! 라고 말하기도 어려운게 그냥 빙의 수준으로 말아주심,전 세대 같이 보 웃 웃 있 영화 보 나 역사 찾아보 하 말 많 지 영화 배우 연기 좋 말 어렵 그냥 빙 수준 말 주,Wednesday,0.1938418165751447,0.0,중립,0
2026-03-17,3.0,호랑이는 별로였고 스토리는 무난했다. 볼영화가 없어 타이밍 좋게 무난한 영화로 잘나온듯하다,호랑이 별로 스토리 무난하 보 영화 없 타이밍 좋 무난 영화 잘 나오 듯,Tuesday,0.1,1.0,긍정,1
2026-03-17,5.0,"역사적 실화이기에 더 마음 아팠던, 어린 왕을 지켜내지 못한 어른들의 이야기.",역사 실화 마음 아프 어리 왕 지키 내 못하 어른 이야기,Tuesday,0.1,0.0,중립,0
2026-03-16,3.0,크게 모난데 없는 둥글둥글한 영화,크 모나 데 없 둥글둥글 영화,Monday,0.1,0.0,중립,0
2026-03-16,5.0,엉엉엉엉 단종ㅠㅠ 다들 연기 너무 잘하지만 박지훈이 이렇게 잘하는줄은 몰랐네.. 한명회 진짜 개표독하네,엉엉 엉엉 단종 다 연기 잘 박 지훈 이렇 잘 줄 모르 한명회 개 표독,Monday,0.140515656532162,2.0,긍정,2
2026-03-16,5.0,다 아는 스토리 다 아는 결말을 가지고 이렇게 만들 수 있다니. 연기력이 다 했다. 눈물이 나고 또 나고 그러다 가끔 웃고 근데 더 울고.,다 아 스토리 다 아 결말 가지 이렇 만들 있 연기력 다 눈물 나 또 나 그러 가끔 웃 근데 울,Monday,0.0,-1.0,부정,1
2026-03-16,3.0,"냉정하게 생각하면 전적으로 잘 만든 영화라 하기 어렵고 특히 각본에 있어선 아쉬운 구석이 적지 않았지만 마음을 움직이는 면이 있는 작품인 건 분명해 보였다. 만약 어떤 영화의 연출이 배우의 얼굴과 잠재력을 그 목적에 부합하게 최대한으로 이끌어내는 데 주안점을 두고자 했다면 <왕과 사는 남자>(2026)의 앵글은 제법 그 의도를 따른다. 최근에 쓰는 청탁 원고를 위해 <리바운드>(2022)를 시작으로 장항준 감독의 영화들을 찾아보기 시작했다. 나보다 뛰어난 영상 덕후이자 작가 친구가 ""적재적소에 촌스럽고, 쓸모없는 겉멋을 부리지 않는다""라고 코멘트해준 게 꽤나 적절하다고 생각했다. 틈만 나면 천둥 번개가 치는 대목이라든지, 개봉일자를 앞당긴 탓에 어딘가 이물감이 드는 호랑이의 질감이라든지, 어떤 상황을 가장하려 했지만 그 의도가 쉽게 상대에게 보이는 (작중) 연기라든지. 가끔은 그런 것들을 지나 미덕을 찾고 싶어지는 작품이 있다. 대형 히트작일수록 그 흥행과 작품성이 비교받고, 특히 엔터테인먼트로서 영화의 본분이나 미덕이 마치 서비스에 가까운 가성비의 영역처럼 쉽게 평가되는 요즘을 생각하면, 나는 스토리텔러의 진심을 좀 더 신뢰하려 하는 쪽이다. 가벼운 마음으로 극장을 나섰다. (2026.03.10.)",냉정 생각 전적 잘 만들 영화 하 어렵 특히 각본 있 아쉽 구석 적 않 마음 움직이 면 있 작품 분명 보이 만약 어떤 영화 연출 배우 얼굴 잠재력 목적 부합 최대한 이끌 내 데 주안점 두 하 왕 사 남자 앵글 제법 의도 따르 최근 쓰 청탁 원고 위하 리바운드 르 시작 장항준 감독 영화 찾아보 시작 나 뛰어나 영상 덕후 작가 친구 적재적소 촌 스럽 쓸모없 겉멋 부리 않 코멘트 주 꽤 적절 생각 틈 나 천둥 번개 치 대목 개봉 일자 앞당기 탓 어디 이물감 호랑이 질감 어떤 상황 가장 하 의도 쉽 상대 보이 작중 연기 가끔 그런 지나 미덕 찾 싶 지 작품 있 대형 히트작 흥행 작품 비교 특히 엔터테인먼트 영화 본분 미덕 마치 서비스 가깝 가성비 영역 쉽 평가 요즘 생각 나 스토리텔러 진심 신뢰 하 쪽 다 가볍 마음 극장 나서,Monday,0.1866482085877202,7.0,긍정,5
2026-03-16,4.0,두쫀쿠인줄 알았는데 안에는 카다이프가 아니고 소면임 근데 이거 왜 맛있어??,두쫀쿠 줄 알 안 카다이프 아니 소면 근데 이거 왜 맛있,Monday,0.1,0.0,중립,0
2026-03-16,3.0,매력적인 소재와 출중한 연기력,매력 소재 출중 연기력,Monday,0.0,0.0,중립,0
2026-03-15,4.0,"장항준 감독님 축하합니다 😄
눈빛좋은 박지훈배우도 인상적이였고
극의 시작과 정점 모두에 유해진배우가 있었네요
눈물을 주체할 수 없던 슬픔은 오랜만이네요.",장항준 감독 축하 눈빛 좋 박지훈배우 인상 극 시작 정점 모두 유해진 배우 있 눈물 주체 없 슬픔 오랜만,Sunday,0.1410024579913245,-1.0,부정,3
2026-03-15,5.0,가슴절절...먹먹..안스럽다.,가슴 절절 먹먹 안스럽,Sunday,0.0,0.0,중립,0
2026-03-15,3.5,단순하고 재미있는 이야기 전달로 남녀노소 모두가 즐길 수 있는 역사 영화였다 단종에 슬픈 눈빛이 기억에 남는다,단순 재미있 이야기 전달 남녀노소 모두 즐기 있 역사 영화 단종 슬프 눈빛 기억 남,Sunday,0.1715410095998163,0.0,중립,0
2026-03-14,5.0,효도템 가볍게 보러가서 눈물 흘리면서 나옴,효도 터 가볍 보 눈물 흘리 나오,Saturday,0.0,-1.0,부정,1
2026-03-14,3.5,노산군이 청령포 갈 때까지는 꽤 신선했는데 이후는 좀 쉽게 간거 같아 아쉬웠음. 하지만 소재나 배우들의 연기나 천만달성 못할 영화까진 아님,노산 군 청령포 때 꽤 신선 이후 쉽 같 아쉽 하지만 소재 배우 연기 천만 달성 못 하 영화 아니,Saturday,0.1974103037445798,0.0,중립,1
2026-03-14,3.0,여러모로 부족한 단점을 채워주는 배우들의 열연.,여러모로 부족 단점 채우 주 배우 열연,Saturday,0.1,-1.0,부정,1
2026-03-14,1.5,재기발랄하던 라이터의 불꽃이 내 돈과 시간을 태울 줄 이야,재기 발랄 라이터 불꽃 나 돈 시간 태우 줄,Saturday,0.0,0.0,중립,0
2026-03-13,2.5,올드한 연출. 근데 이게 먹혀?,올드 연출 근데 이것 먹히,Friday,0.1,0.0,중립,0
2026-03-13,5.0,결말이 정해져 있는게 너무나 안타까웠던..,결말 정하 지 있 너무나 안타깝,Friday,0.0,0.0,중립,0
2026-03-13,3.0,"기대를 너무 했다
그렇지만 나쁘진 않았다",기대 하 그렇지만 나쁘 않,Friday,0.0,1.0,긍정,1
2026-03-11,4.5,왜 다시 영화관 가서 보려고 하는지 알 수 있는 영화.,왜 다시 영화관 보 하 알 있 영화,Wednesday,0.1,0.0,중립,0
2026-03-11,3.5,개봉 첫날에 본 영화.. 다 알고 보는 이야기이지만 나쁘지는 않았다,개봉 첫날 보 영화 알 보 이야기 나쁘 않,Wednesday,0.1,0.0,중립,0
2026-03-11,3.0,좋았던 소재와 빠져들었던 박지훈 배우의 연기. 정말 잘 하더라. 그럼에도 묘하게 촌스러운 연출과 이 소재를 더 잘 풀어낼 수 있었을 텐데 하는 아쉬움이...,좋 소재 빠져들 박지훈 배우 연기 잘 하 그렇 묘하 촌 스럽 연출 소재 잘 풀어내 있 터 하 아쉬움,Wednesday,0.1721087005378225,1.0,긍정,3
2026-03-11,4.5,유해진연기 개잘하네,유해진 연기 개 잘 하,Wednesday,0.1404769626093076,1.0,긍정,1
2026-03-11,3.5,슬프긴 슬픈데 천만은 아닌 것 같다,슬프 슬프 천 아니 같,Wednesday,0.1,0.0,중립,0
2026-03-11,4.5,볼때마다 들어갈땐 관객으로 나올땐 오열하며 백성으로 나오게 되는 이 영화의 유일한 오점은 호랑이cg가 아닌 범죄자캐스팅. 그래도 흐린눈하고 봐줄 정도로 박지훈이 너무 단종 그 자체,보 때 들어가 때 관객 나오 때 오열 백성 나오 되 영화 유일 오점 호랑이 아니 범죄자 캐스팅 그래도 흐리 눈 봐주 정도 박 지훈 단종 자체,Wednesday,0.1708676168137821,-1.0,부정,2
2026-03-10,2.5,마지막에 신파 지루해서 영화관을 뛰쳐나가고 싶었다.,마지막 신파 지루 영화관 뛰쳐나가 싶,Tuesday,0.0,-1.0,부정,1
2026-03-10,3.0,스토리는 단순하지만 연기가 좋음,스토리 단순 연기 좋,Tuesday,0.1,0.0,중립,0
2026-03-10,3.0,유치한 유머로 겉돈다.,유치 유머 겉돌,Tuesday,0.0,0.0,중립,0
2026-03-10,0.5,훨씬 무겁게 그렸음 좋았을것을..,훨씬 무겁 그리 좋,Tuesday,0.0,0.0,중립,0
2026-03-09,2.5,과하진 않은 슴슴한 맛,과하 않 슴슴하 맛,Monday,0.0,0.0,중립,0
2026-03-09,5.0,"극장에서 네 번이나 봤다. 사람들이 아쉬워하는 지점을 공감하기도 하지만, 그보다 여운을 주는 연기와 따뜻한 시선이 더 깊게 박힌다. 엄흥도, 이홍위는 무조건 이 둘이어야만 했다.",극장 네 번 보 사람 아쉬워하 지점 공감 하 여운 주 연기 따뜻 시선 깊 박히 엄흥 이홍위 무조건 둘 하,Monday,0.1393450919433425,0.0,중립,0
2026-03-09,3.5,신파나 화제성에만 빚진 영화로 폄하될 영화는 절대 아니고 단단한 디테일과 중심 잡힌 플롯을 각본에 정성스레 담아낸 웰메이드 사극 영화.,신파 화제 빚지 영화 폄하 영화 절대 아니 단단하 디테일 중심 잡히 플롯 각본 정성스레 담 내 웰 메이드 사극 영화,Monday,0.1342819890472751,1.0,긍정,1
2026-03-08,3.0,"배우들 연기도 소재도 좋았는데 솔직하게 말하면 연출이 다소 아쉬웠어요. 몇번 본듯한 영화,연출 느낌을 지울수 없음.",배우 연기 소재 좋 솔직 말 연출 다소 아쉽 몇 번 보 듯 영화 연출 느낌 지우 없,Sunday,0.1791338561313655,0.0,중립,0
2026-03-08,4.0,오우 1000만인 이유를 알겠음 내용도 너무 좋았고 특히 배우분들의 연기가 너므 놀라웠음 근데 오열할 정도로 슬픈 건 아님,만 이유 알 내용 좋 특히 배우 분 연기 너 므 놀랍 근데 오열 정도 슬프 아니,Sunday,0.1713840029050822,0.0,중립,0
2026-03-08,4.5,꾹꾹 눌러 담은 감정들이 면면으로 터져 나온다,꾹꾹 누르 담 감정 면면 터지 나오,Sunday,0.0,0.0,중립,0
2026-03-08,5.0,영화관에서 보면서 눈물 줄줄 흘리며 봤다. 연출적인 부분이나 CG 부분은 더 손봤으면 좋았겠지만 연기나 스토리 전개가 충분히 몰입할 수 있었기에 재미있게 봤다.,영화관 보 눈물 줄줄 흘리 보 연출 부분 부분 손 보 좋 연기 스토리 전개 충분히 몰입 있 재미있 보,Sunday,0.1402197303686017,0.0,중립,2
2026-03-08,4.0,명작은 아니지만 웃음 포인트 많고 연기가 정말 훌륭하고 담백하고 재미있게 볼 만한 영화다.,명작 아니 웃음 포인트 많 연기 훌륭 담백 재미있 보 만 영화,Sunday,0.1702734039490874,0.0,중립,0
2026-03-08,5.0,단종이 잡히고 밤에 다시 만났을 때 다들 울고싶지만 소리내서 울지 못하고 마음으로만 삼키는 장면이 너무 찡해서 처음으로 영화보다가 눈물이 흐르더라고요,단종 잡히 밤 다시 만나 때 다 울 싶 소리 내 울 못하 마음 삼키 장면 찡 처음 영화 보 눈물 흐르,Sunday,0.1397886371745262,-1.0,부정,1
2026-03-08,5.0,영화표값이 아깝지 않았던 작품,영화표 값 아깝 않 작품,Sunday,0.0,0.0,중립,0
2026-03-07,2.0,솔직히 유해진이 캐리함 천만영화는 아닌듯,솔직히 유해진 캐리 함 천 영화 아니 듯,Saturday,0.1708591392795246,1.0,긍정,1
2026-03-07,5.0,별점테러는 영화는 보고 하는건가?,별점 테러 영화 보 하,Saturday,0.1,0.0,중립,0
2026-03-07,0.5,대체 언제적 연출력,대체 언제 연출력,Saturday,0.0,0.0,중립,0
2026-03-07,3.5,뒤늦게 천만관객에 합류하게 되었는데 연기들을 너무 잘하네요 단종에 관한 이야기는 어느정도 알고 있었지만 그럼에도 불구하고 안타깝고 슬프고 .. 찡했습니다,뒤늦 천만 관객 합류 되 연기 잘 단종 관하 이야기 어느 정도 알 있 그렇 불구 안타깝 슬프 찡,Saturday,0.140515656532162,1.0,긍정,1
2026-03-07,3.5,’관객으로 들어가서 백성으로 나온다’라는 말이 이 영화의 한 줄 요약으로 딱이었다,관객 들어가 백성 나오 말 영화 줄 요약 딱,Saturday,0.1,0.0,중립,0
2026-03-07,3.5,이래도 안 울어?,이렇 안 울,Saturday,0.0,0.0,중립,0
2026-03-07,4.0,배우들 연기가 좋았음,배우 연기 좋,Saturday,0.141311923758918,0.0,중립,0
2026-03-07,5.0,너무 제미있고 슬퍼여,제미 있 슬프,Saturday,0.0,0.0,중립,0
2026-03-06,3.5,금성대군이 뭐라도 할꺼 같았는데 미모만 뽐내다 가셨음,금성대군 뭐 하 꺼 같 미모 뽐내,Friday,0.0,0.0,중립,0
2026-03-06,3.0,평범한 게 제일 어렵다,평범 제일 어렵,Friday,0.0,0.0,중립,0
2026-03-06,1.5,"그냥.. 너무 큰 충격을 받았다. 어떻게 영화를 이렇게 못 만들었을까. 연출력이라고 부를 수 있는 것이 전혀 없는 퀄리티의 영상물이었다. 편집은 또 어떤지 장면이 뚝뚝 끊기고, 음악은 어쩜 그렇게 촌스러운지. 코미디를 의도한 장면과 대사들은 그럭저럭 괜찮았는데 정치 얘기만 나오면 너무 유치해졌다. 잘못된 역사를 바라잡아야 한다느니, 백성을 위해서 싸우겠다느니. 하.. 진짜 수준이 왜 이러냐. 어차피 픽션으로 갈 거였으면 차라리 이홍위가 군주제 자체에 환멸을 느끼고 모두가 ""공평한 기회""를 받을 수 있는 입헌 민주주의 사회 건립을 위해서 싸우는 걸로 가든가. 결국에는 측근들과 함께 본인 왕위를 되찾는 게 목표였잖아. 이게 대체 뭐야.

인간 이홍위를 생각하면 당연히 안타깝다. 어린 나이에 아버지를 잃고, 자기 편이 되어주어야 할 삼촌의 야욕으로 억울하게 쫓겨나서 비참한 최후를 맞이했으니. 근데 이 영화 속의 이홍위는 좀.. 일단 캐릭터성이라고 할 것이 전혀 없어서 인물에 그 어떤 공감도 할 수 없었으며, 무엇보다도 너무 무능해 보여서 한심하게 느껴졌다. 아니 활을 그렇게 잘 쏘면 싸우러 갈 때 들고 가든가. 그것만 챙겼어도 좀 더 멀리 갈 수 있었겠다. 그렇게 뛰어난 궁술로 한 거라고는 편지 보낸 거랑 호랑이 한 마리 죽인 것밖에 없다. 나는 호랑이가 진짜 불쌍했다. 자기를 내쫓은 자들한테는 아무 짓도 못했으면서 배고픈 호랑이는 그렇게 잔인하게 죽여버리다니. 화룡점정은 그들의 손에 죽고 싶지는 않다면서 엄흥도한테 죽여달라고 하는 부분이었다. 미친 싸이코패스 아님?! 대체 어떻게 그런 부탁을 할 수가 있는 거지?! 아니 그들 손에 죽고 싶지 않으면 그냥 자결을 해. 혼자 죽을 용기가 없어서 아끼는 사람한테 씻을 수 없는 고통을 주는 게 말이 되냐고.

아이러니하게도 영화에서 가장 매력적인 것은 한명회였다. 배우가 캐릭터를 위해 일부러 찌운 살과 눈매 분장 덕분에 더욱 더 간사스러워 보였다. 정치적 야욕을 그득그득하게 드러내보이며 정적들을 모두 제거하고, 적통이었던 임금까지도 죽여버리는 잔인함이 마음에 들었다. 심지어 적들의 계획을 모두 예상하여 항상 한 수 앞서서 행동하는 치밀함까지 갖추었다.

초중반부 광천골에서의 생활을 보여주는 장면들은 꽤 괜찮았다. 과장되기는 해도 코믹씬들은 그럭저럭 웃겼고, 유배된 신세여도 마을 사람들과 함께 소소한 행복을 느끼는 이홍위가 보기 좋았다. 영화를 아예 그런 분위기로 끌고가다가 마지막에 갑자기 비극적인 결말로 끝내는 것도 좋았을 듯하다. 그나마 강점이 있는 부분은 살리고, 되도 않은 ""한양의 봄"" 전개가 아닌 충격 반전 엔딩으로 갔으면 여운도 남았을 것이다.",그냥 크 충격 받 어떻 영화 이렇 못 만들 연출력 부르 있 전혀 없 퀄리티 영상물 편집 또 어떻 장면 뚝 뚝 끊기 음악 어쩜 그렇 촌 스럽 코미디 의도 장면 대사 그럭저럭 괜찮 정치 얘기 나오 유치 지 잘못 역사 바라 잡 하 백성 위하 싸우 하 수준 왜 이러 어차피 픽션 차라리 이홍위 군주 자체 환멸 느끼 모두 공평 기회 받 있 입헌 민주주의 사회 건립 위하 싸우 걸 결국 측근 함께 본인 왕위 되찾 목표 이것 대체 뭐 인간 이홍위 생각 당연히 안타깝 어리 나이 아버지 잃 자기 편 되 주 하 삼촌 야욕 억울 쫓겨나 비참 최후 맞이 근데 영화 속 이홍 위 일단 캐릭터 하 전혀 없 인물 어떤 공감 하 없 무엇 무능 보이 한심 느끼 지 활 그렇 잘 쏘 싸우 때 그것 챙기 멀리 있 그렇 뛰어나 궁술 하 편지 보내 호랑이 마리 죽이 없 나 호랑이 불쌍 자기 내쫓 자 아무 짓 못 하 배고프 호랑이 그렇 잔인 죽이 버리 화룡점정 손 죽 싶 않 엄흥 죽이 달 하 부분 미치 싸이코 패스 아니 대체 어떻 그런 부탁 하 있 손 죽 싶 않 그냥 자결 하 혼자 죽 용기 없 아끼 사람 씻 없 고통 주 말 되 아이러니 영화 가장 매력 한명회 배우 캐릭터 위하 일부러 찌우 살 눈매 분장 덕분 더욱 간사 스럽 보이 정치 야욕 그득 그득 드러내 보이 정적 모두 제거 적 통 임금 죽이 버리 잔인 마음 심지어 적 계획 모두 예상 항상 앞서 행동 치밀 갖추 초중반부 광천골 생활 보이 주 장면 꽤 괜찮 과장 하 코믹 씬 그럭저럭 웃기 유배 신세 마을 사람 함께 소소하 행복 느끼 이홍위 보 좋 영화 아예 그런 분위기 끌 마지막 갑자기 비극 결말 끝내 좋 듯 그나마 강점 있 부분 살리 되 않 한양 봄 전개 아니 충격 반전 엔딩 여운 남,Friday,0.2249061022552711,-3.0,부정,15
2026-03-06,4.0,말똥한 눈에 차오르던 설움,말똥 눈 차오르 설움,Friday,0.0,-2.0,부정,1
2026-03-06,2.5,"무난하게 재밌게 봤는데 cg가 몰입을 깰 정도고 대사가 사극톤이 아닌게 아쉬웠음 배우들 연기는 좋았다
개인적으로는 플러스마이너스해서 제로인 느낌",무난하 재밌 보 몰입 깨 정도 대사 사극 톤 아니 아쉽 배우 연기 좋 개인 플러스 마이너스 제로 느낌,Friday,0.1713840029050822,-2.0,부정,1
2026-03-06,3.5,"Sns와 주위에서 많이들 추천해서 봤지만
너무 큰 기대감 때문인지 아쉬움이 남았다
하지만 배우들의 연기는 진짜임",주위 많이 추천 보 크 기대감 때문 아쉬움 남 하지만 배우 연기,Friday,0.141311923758918,-1.0,부정,1
2026-03-06,3.5,우정의 폭을 둘로 좁히는 데는 꽤 건너뛴 부분이 있음. 결말을 보고 '아 또 K신파...' 했다가 실제 모티브가 있어서 당황함.,우정 폭 둘 좁히 데 꽤 건너뛰 부분 있 결말 보 또 신파 실제 모티브 있 당황,Friday,0.0,0.0,중립,0
2026-03-05,3.0,흰쌀밥의 가치를 아는 이들의 역사도 소중히 간직하길,희 쌀밥 가치 아 역사 소중히 간직,Thursday,0.1,3.0,긍정,2
2026-03-05,4.0,"아쉬운 짜임새
그러나 좋은 소재 좋은 배우",아쉽 짜임새 그러나 좋 소재 좋 배우,Thursday,0.1,0.0,중립,0
2026-03-05,5.0,"박지훈의 눈빛만 봐도 슬펐다. 
유해진 연기는 최고였고… 단종과 마을 사람들 간의 유대의 과정이 너무 짧아서 아쉬움을 느꼈지만 그런 아쉬움도 모두 상쇄할 연기력이었다. 간만에 꿀잼",박 지훈 눈빛 보 슬프 하 유해진 연기 최고 단종 마을 사람 간 유대 과정 짧 아쉬움 느끼 그런 아쉬움 모두 상쇄 연기력 간만에 꿀 잼,Thursday,0.1985339572565318,0.0,중립,3
2026-03-04,3.5,"유해진 연기력 너무 좋았다
2026년도에 엉성한 CG 충격이었음
전체적으로 안지루하고 재밌게 봤다



노산군 배우 개잘생김",유해진 연기력 좋 년도 엉성 충격 전체 안 지루 재밌 보 노산 군 배우 개 잘 생기,Wednesday,0.1410024579913245,-1.0,부정,3
2026-03-04,5.0,최근 본 영화중 최고,최근 보 영화 중 최고,Wednesday,0.1,2.0,긍정,1
2026-03-04,3.0,준수한 스토리와 재미 그리고 여운이 남는 결말,준수 스토리 재미 그리고 여운 남 결말,Wednesday,0.0,2.0,긍정,1
2026-03-04,3.5,"유해진의 연기는 말이 필요없고, 박지훈의 연기에 놀랐다. 그런데 흠 뭔가 영화가 알맹이가 없는 느낌이었다.",유해진 연기 말 필요 없 박 지훈 연기 놀라 그런데 뭐 영화 알맹이 없 느낌,Wednesday,0.1648529293672115,0.0,중립,0
2026-03-04,4.0,임금의 눈물을 닦아 드리고 싶다,임금 눈물 닦 드리 싶,Wednesday,0.0,-1.0,부정,1
2026-03-03,3.0,이홍위의 명만큼이나 짧았던 완성도. 흥행은 하늘이 점지하는 것. 믹싱 탓인지 메가박스 코엑스 LED3관 탓인지 듣기가 참 괴로웠다.,이홍 위 명 짧 완성도 흥행 하늘 점지 믹싱 탓 메가박스 코엑스 관 탓 듣 참 괴롭,Tuesday,0.0,2.0,긍정,1
2026-03-03,4.5,전체적으로 너무 재밌게 봤음 다들 연기도 잘하고 물론 아쉬운부분이 보이겠지만 ㅠ 오랜만에 한국영화 잘본거 같음!!!,전체 재밌 보 다 연기 잘 하 물론 아쉽 부분 보이 오랜만 한국 영화 잘 보 같,Tuesday,0.1413068542326407,2.0,긍정,2
2026-03-03,3.0,연기력은 최고~!  천만 영화라기에는 조금 아쉽다.,연기력 최고 천만 영화 하 조금 아쉽,Tuesday,0.1,2.0,긍정,1
2026-03-03,4.0,조금 촌스럽지만 기본은 하는 영화. 남녀노소 무난하게 볼만한 영화인 것 같다.,조금 촌 스럽 기본 하 영화 남녀노소 무난 보 만 영화 같,Tuesday,0.1,0.0,중립,0
2026-03-03,5.0,단종의 대해 더 알아간 기분이였습니다 어릴때 영월을 갔을때 청령포를 보고 단종의유배지 라는것도 몰랐습니다 이번기회에 다시 알게되었습니다,단종 대하 알 기분 어리 때 영월 때 청령포 보 단종 유배지 모르 이번 기회 다시 알 되,Tuesday,0.1,0.0,중립,0
2026-03-03,4.0,유해진의 신명나는 놀이판,유해진 신명 나 놀이판,Tuesday,0.1,2.0,긍정,1
2026-03-02,2.5,"웃어야 하나 울어야 하나, 엇갈린 장단에 휘둘리다보니 훅 지나가버린 두 시간",웃 하 울 하 엇갈리 장단 휘둘리 보 훅 지나가 버리 두 시간,Monday,0.0,0.0,중립,0
2026-03-02,3.5,장항준감독의 정말 영리한 연출이 선을 잘 지켰다,장항준 감독 영리하 연출 선 잘 지키,Monday,0.1,1.0,긍정,1
2026-03-02,3.0,사극치고 재밌게 잘뽑혔음,사극 재밌 잘 뽑히,Monday,0.0,1.0,긍정,1
2026-03-02,3.0,"배우 열연과 역사 소재는 좋았다
결국 연출 스타일이 맞지 않은듯",배우 열연 역사 소재 좋 결국 연출 스타일 맞 않 듯,Monday,0.1726590348478765,0.0,중립,0
2026-03-02,4.0,피로 쓰여진 역사는 되풀이 되는 구나,피 쓰이 지 역사 되풀이 되,Monday,0.1,0.0,중립,1
2026-03-02,4.0,담백하면서 묵직한 예정된 비극,담백하 묵직하 예정 비극,Monday,0.0,-2.0,부정,1
